,first_course_eur,last_course_eur
2021-11-13,77.77,75.675
2021-11-14,77.77,75.675
2021-11-15,78.295,79.945
2021-11-16,84.38,94.19
2021-11-17,97.99,95.005
2021-11-18,93.6,95.165
2021-11-19,91.125,87.125
2021-11-20,91.125,87.125
2021-11-21,91.125,87.125
2021-11-22,84.25,84.015
2021-11-23,86.95,90.925
2021-11-24,93.85,93.985
2021-11-25,93.85,93.985
2021-11-26,92.45,87.772
2021-11-27,92.45,87.772
2021-11-28,92.45,87.772
2021-11-29,94.25,93.146
2021-11-30,98.0,92.515
2021-12-01,92.6,95.675
2021-12-02,91.6,94.83
2021-12-03,91.59,89.48
2021-12-04,91.59,89.48
2021-12-05,91.59,89.48
2021-12-06,86.6,89.93
2021-12-07,95.0,95.885
2021-12-08,98.6,101.5
2021-12-09,98.5,100.445
2021-12-10,101.605,105.775
2021-12-11,101.605,105.775
2021-12-12,101.605,105.775
2021-12-13,115.4,116.085
2021-12-14,118.95,128.3
2021-12-15,131.1,132.285
2021-12-16,128.71,142.765
2021-12-17,124.5,136.915
2021-12-18,124.5,136.915
2021-12-19,124.5,136.915
2021-12-20,140.82,146.925
2021-12-21,157.7,180.265
2021-12-22,174.3,172.875
2021-12-23,158.3,132.58
2021-12-24,158.3,132.58
2021-12-25,158.3,132.58
2021-12-26,158.3,132.58
2021-12-27,100.0,106.895
2021-12-28,106.59,106.59
2021-12-29,99.0,96.475
2021-12-30,94.35,87.027
2021-12-31,82.0,70.345
2022-01-01,82.0,70.345
2022-01-02,82.0,70.345
2022-01-03,80.435,80.435
2022-01-04,85.0,88.74
2022-01-05,95.7,91.52
2022-01-06,95.265,96.5
2022-01-07,95.8,88.175
2022-01-08,95.8,88.175
2022-01-09,95.8,88.175
2022-01-10,86.5,84.605
2022-01-11,81.225,78.735
2022-01-12,82.25,75.155
2022-01-13,72.0,85.46
2022-01-14,89.0,86.97
2022-01-15,89.0,86.97
2022-01-16,89.0,86.97
2022-01-17,89.0,86.97
2022-01-18,83.275,78.335
2022-01-19,73.95,75.6
2022-01-20,71.0,75.205
2022-01-21,74.765,78.98
2022-01-22,74.765,78.98
2022-01-23,74.765,78.98
2022-01-24,88.605,93.0
2022-01-25,92.385,93.58
2022-01-26,89.395,91.835
2022-01-27,92.25,92.3
2022-01-28,92.062,92.062
2022-01-29,92.062,92.062
2022-01-30,92.062,92.062
2022-01-31,84.85,84.67
2022-02-01,78.3,76.165
2022-02-02,77.15,77.35
2022-02-03,79.6,80.225
2022-02-04,81.47,82.65
2022-02-05,81.47,82.65
2022-02-06,81.47,82.65
2022-02-07,78.8,79.595
2022-02-08,81.48,77.3
2022-02-09,76.695,74.415
2022-02-10,74.03,74.355
2022-02-11,73.415,77.425
2022-02-12,73.415,77.425
2022-02-13,73.415,77.425
2022-02-14,83.6,80.77
2022-02-15,76.06,70.92
2022-02-16,69.095,69.795
2022-02-17,73.35,74.915
2022-02-18,72.975,73.76
2022-02-19,72.975,73.76
2022-02-20,72.975,73.76
2022-02-21,72.975,73.76
2022-02-22,71.525,79.79
2022-02-23,83.175,88.89
2022-02-24,106.1,134.315
2022-02-25,94.422,94.422
2022-02-26,94.422,94.422
2022-02-27,94.422,94.422
2022-02-28,116.49,98.595
2022-03-01,103.665,121.675
2022-03-02,165.545,165.545
2022-03-03,148.0,160.825
2022-03-04,192.55,192.55
2022-03-05,192.55,192.55
2022-03-06,192.55,192.55
2022-03-07,227.2,227.2
2022-03-08,214.555,214.555
2022-03-09,155.88,155.88
2022-03-10,126.4,126.4
2022-03-11,131.23,131.23
2022-03-12,131.23,131.23
2022-03-13,131.23,131.23
2022-03-14,114.52,114.52
2022-03-15,121.69,115.44
2022-03-16,102.625,102.625
2022-03-17,110.5,105.09
2022-03-18,105.045,105.045
2022-03-19,105.045,105.045
2022-03-20,105.045,105.045
2022-03-21,98.72,96.302
2022-03-22,98.745,98.745
2022-03-23,117.0,117.0
2022-03-24,116.0,111.61
2022-03-25,101.27,101.27
2022-03-26,101.27,101.27
2022-03-27,101.27,101.27
2022-03-28,97.6,102.545
2022-03-29,108.38,108.38
2022-03-30,118.97,118.97
2022-03-31,125.905,125.905
2022-04-01,114.75,112.15
2022-04-02,114.75,112.15
2022-04-03,114.75,112.15
2022-04-04,109.525,109.525
2022-04-05,108.14,108.565
2022-04-06,106.79,106.79
2022-04-07,104.565,104.565
2022-04-08,103.88,103.88
2022-04-09,103.88,103.88
2022-04-10,103.88,103.88
2022-04-11,100.135,100.135
2022-04-12,103.75,102.22
2022-04-13,105.325,105.325
2022-04-14,95.62,95.62
2022-04-15,95.62,95.62
2022-04-16,95.62,95.62
2022-04-17,95.62,95.62
2022-04-18,95.62,95.62
2022-04-19,93.77,93.77
2022-04-20,96.75,94.23
2022-04-21,100.06,100.06
2022-04-22,94.875,94.875
2022-04-23,94.875,94.875
2022-04-24,94.875,94.875
2022-04-25,92.835,92.835
2022-04-26,103.21,103.21
2022-04-27,107.425,107.425
2022-04-28,100.142,100.142
2022-04-29,99.45,99.45
2022-04-30,99.45,99.45
2022-05-01,99.45,99.45
2022-05-02,97.05,97.05
2022-05-03,99.425,99.425
2022-05-04,103.82,103.82
2022-05-05,106.51,106.51
2022-05-06,101.71,101.71
2022-05-07,101.71,101.71
2022-05-08,101.71,101.71
2022-05-09,96.315,93.785
2022-05-10,98.8,98.8
2022-05-11,94.01,94.01
2022-05-12,106.7,106.7
2022-05-13,96.88,96.88
2022-05-14,96.88,96.88
2022-05-15,96.88,96.88
2022-05-16,92.86,92.86
2022-05-17,94.175,94.175
2022-05-18,96.475,94.54
2022-05-19,91.025,91.025
2022-05-20,87.9,87.9
2022-05-21,87.9,87.9
2022-05-22,87.9,87.9
2022-05-23,85.22,83.29
2022-05-24,86.875,84.505
2022-05-25,85.625,88.08
2022-05-26,85.97,85.97
2022-05-27,86.25,86.875
2022-05-28,86.25,86.875
2022-05-29,86.25,86.875
2022-05-30,86.25,86.875
2022-05-31,94.005,94.005
2022-06-01,85.55,85.55
2022-06-02,83.945,83.945
2022-06-03,83.1,83.1
2022-06-04,83.1,83.1
2022-06-05,83.1,83.1
2022-06-06,83.005,82.56
2022-06-07,80.41,79.61
2022-06-08,79.405,79.405
2022-06-09,84.88,84.88
2022-06-10,82.465,82.465
2022-06-11,82.465,82.465
2022-06-12,82.465,82.465
2022-06-13,83.4,83.4
2022-06-14,97.04,97.04
2022-06-15,120.33,120.33
2022-06-16,124.365,124.365
2022-06-17,117.74,117.74
2022-06-18,117.74,117.74
2022-06-19,117.74,117.74
2022-06-20,117.74,117.74
2022-06-21,125.56,125.56
2022-06-22,127.17,127.17
2022-06-23,133.345,133.345
2022-06-24,128.505,128.505
2022-06-25,128.505,128.505
2022-06-26,128.505,128.505
2022-06-27,129.46,129.46
2022-06-28,129.175,129.175
2022-06-29,139.588,139.588
2022-06-30,144.515,144.515
2022-07-01,147.785,147.785
2022-07-02,147.785,147.785
2022-07-03,147.785,147.785
2022-07-04,147.785,147.785
2022-07-05,165.075,165.075
2022-07-06,171.0,171.0
2022-07-07,183.185,183.185
2022-07-08,175.21,175.21
2022-07-09,175.21,175.21
2022-07-10,175.21,175.21
2022-07-11,164.52,164.52
2022-07-12,172.61,172.61
2022-07-13,180.505,180.505
2022-07-14,175.035,175.035
2022-07-15,159.565,159.565
2022-07-16,159.565,159.565
2022-07-17,159.565,159.565
2022-07-18,157.26,157.26
2022-07-19,154.455,154.455
2022-07-20,155.04,155.04
2022-07-21,155.6,155.6
2022-07-22,159.865,159.865
2022-07-23,159.865,159.865
2022-07-24,159.865,159.865
2022-07-25,176.615,176.615
2022-07-26,199.92,199.92
2022-07-27,205.225,205.225
2022-07-28,198.93,198.93
2022-07-29,190.915,190.915
2022-07-30,190.915,190.915
2022-07-31,190.915,190.915
2022-08-01,200.795,200.795
2022-08-02,205.175,205.175
2022-08-03,199.195,199.195
2022-08-04,199.25,199.25
2022-08-05,196.32,196.32
2022-08-06,196.32,196.32
2022-08-07,196.32,196.32
2022-08-08,193.055,193.055
2022-08-09,192.185,192.185
2022-08-10,205.365,205.365
2022-08-11,208.11,208.11
2022-08-12,206.11,206.11
2022-08-13,206.11,206.11
2022-08-14,206.11,206.11
2022-08-15,220.11,220.11
2022-08-16,225.915,225.915
2022-08-17,225.835,225.835
2022-08-18,241.005,241.005
2022-08-19,244.55,244.55
2022-08-20,244.55,244.55
2022-08-21,244.55,244.55
2022-08-22,276.75,276.75
2022-08-23,269.05,269.05
2022-08-24,292.15,292.15
2022-08-25,321.415,321.415
2022-08-26,339.195,339.195
2022-08-27,339.195,339.195
2022-08-28,339.195,339.195
2022-08-29,272.605,272.605
2022-08-30,252.937,252.937
2022-08-31,239.905,239.905
2022-09-01,243.005,243.005
2022-09-02,214.665,214.665
2022-09-03,214.665,214.665
2022-09-04,214.665,214.665
2022-09-05,214.665,214.665
2022-09-06,239.84,239.84
2022-09-07,213.885,213.885
2022-09-08,220.54,220.54
2022-09-09,207.09,207.09
2022-09-10,207.09,207.09
2022-09-11,207.09,207.09
2022-09-12,190.59,190.59
2022-09-13,198.61,198.61
2022-09-14,217.88,217.88
2022-09-15,214.285,214.285
2022-09-16,187.795,187.795
2022-09-17,187.795,187.795
2022-09-18,187.795,187.795
2022-09-19,182.26,182.26
2022-09-20,194.26,194.26
2022-09-21,189.78,189.78
2022-09-22,187.47,187.47
2022-09-23,185.495,185.495
2022-09-24,185.495,185.495
2022-09-25,185.495,185.495
2022-09-26,173.835,173.835
2022-09-27,186.1,186.1
2022-09-28,207.185,207.185
2022-09-29,187.665,187.665
2022-09-30,188.8,188.8
2022-10-01,188.8,188.8
2022-10-02,188.8,188.8
2022-10-03,169.91,169.91
2022-10-04,161.95,161.95
2022-10-05,173.695,173.695
2022-10-06,175.71,175.71
2022-10-07,156.205,156.205
2022-10-08,156.205,156.205
2022-10-09,156.205,156.205
2022-10-10,154.12,154.12
2022-10-11,156.78,156.78
2022-10-12,160.19,160.19
2022-10-13,153.81,153.81
2022-10-14,141.995,141.995
2022-10-15,141.995,141.995
2022-10-16,141.995,141.995
2022-10-17,127.98,127.98
2022-10-18,113.22,113.22
2022-10-19,112.51,112.51
2022-10-20,127.145,127.145
2022-10-21,113.575,113.575
2022-10-22,113.575,113.575
2022-10-23,113.575,113.575
2022-10-24,99.17,99.17
2022-10-25,99.795,99.795
2022-10-26,104.32,104.32
2022-10-27,107.385,107.385
2022-10-28,112.244,112.244
2022-10-29,112.244,112.244
2022-10-30,112.244,112.244
2022-10-31,123.35,123.35
2022-11-01,116.195,116.195
2022-11-02,125.865,125.865
2022-11-03,125.445,125.445
2022-11-04,114.785,114.785
2022-11-05,114.785,114.785
2022-11-06,114.785,114.785
2022-11-07,109.685,109.685
2022-11-08,118.145,118.145
2022-11-09,113.145,113.145
2022-11-10,113.45,113.45
2022-11-11,97.855,97.855
2022-11-12,97.855,97.855
2022-11-13,97.855,97.855
2022-11-14,113.705,113.705
2022-11-15,124.105,124.105
2022-11-16,113.9,113.9
2022-11-17,112.555,112.555
2022-11-18,115.51,115.51
2022-11-19,115.51,115.51
2022-11-20,115.51,115.51
2022-11-21,116.13,116.13
2022-11-22,119.64,119.64
2022-11-23,129.62,129.62
2022-11-24,129.62,129.62
2022-11-25,124.37,124.37
2022-11-26,124.37,124.37
2022-11-27,124.37,124.37
2022-11-28,123.28,123.28
2022-11-29,132.286,132.286
2022-11-30,146.395,146.395
2022-12-01,139.26,139.26
2022-12-02,135.56,135.56
2022-12-03,135.56,135.56
2022-12-04,135.56,135.56
2022-12-05,134.7,134.7
2022-12-06,138.49,138.49
2022-12-07,149.245,149.245
2022-12-08,138.895,138.895
2022-12-09,139.115,139.115
2022-12-10,139.115,139.115
2022-12-11,139.115,139.115
2022-12-12,136.59,136.59
2022-12-13,137.53,137.53
2022-12-14,131.51,131.51
2022-12-15,134.765,134.765
2022-12-16,115.45,115.45
2022-12-17,115.45,115.45
2022-12-18,115.45,115.45
2022-12-19,108.545,108.545
2022-12-20,105.69,105.69
2022-12-21,97.75,97.75
2022-12-22,91.94,91.94
2022-12-23,82.975,82.975
2022-12-24,82.975,82.975
2022-12-25,82.975,82.975
2022-12-26,82.975,82.975
2022-12-27,80.045,80.045
2022-12-28,81.35,81.35
2022-12-29,83.83,83.83
2022-12-30,76.315,76.315
2022-12-31,76.315,76.315
2023-01-01,76.315,76.315
2023-01-02,76.315,76.315
2023-01-03,72.315,72.315
2023-01-04,65.02,65.02
2023-01-05,72.42,72.42
2023-01-06,72.0,69.535
2023-01-07,72.0,69.535
2023-01-08,72.0,69.535
2023-01-09,71.05,74.3
2023-01-10,73.0,70.07
2023-01-11,67.595,65.345
2023-01-12,69.6,66.81
2023-01-13,66.3,64.81
2023-01-14,66.3,64.81
2023-01-15,66.3,64.81
2023-01-16,66.3,64.81
2023-01-17,65.0,60.06
2023-01-18,60.0,61.71
2023-01-19,60.3,60.715
2023-01-20,66.5,66.9
2023-01-21,66.5,66.9
2023-01-22,66.5,66.9
2023-01-23,65.2,66.0
2023-01-24,58.27,58.27
2023-01-25,57.25,56.66
2023-01-26,56.6,54.815
2023-01-27,53.5,55.425
2023-01-28,53.5,55.425
2023-01-29,53.5,55.425
2023-01-30,56.85,55.156
2023-01-31,60.2,57.35
2023-02-01,57.4,59.525
2023-02-02,57.1,57.04
2023-02-03,58.0,57.89
2023-02-04,58.0,57.89
2023-02-05,58.0,57.89
2023-02-06,58.11,58.11
2023-02-07,57.4,55.405
2023-02-08,53.685,53.685
2023-02-09,52.735,52.735
2023-02-10,53.25,53.945
2023-02-11,53.25,53.945
2023-02-12,53.25,53.945
2023-02-13,51.705,51.705
2023-02-14,52.0,52.385
2023-02-15,54.2,54.715
2023-02-16,54.0,52.01
2023-02-17,49.7,49.045
2023-02-18,49.7,49.045
2023-02-19,49.7,49.045
2023-02-20,49.7,49.045
2023-02-21,50.8,48.54
2023-02-22,50.57,50.57
2023-02-23,50.78,50.78
2023-02-24,51.015,51.015
2023-02-25,51.015,51.015
2023-02-26,51.015,51.015
2023-02-27,47.299,47.299
2023-02-28,48.0,46.665
2023-03-01,47.25,47.085
2023-03-02,47.5,46.815
2023-03-03,45.65,44.98
2023-03-04,45.65,44.98
2023-03-05,45.65,44.98
2023-03-06,43.3,42.15
2023-03-07,42.8,43.37
2023-03-08,44.6,42.34
2023-03-09,41.15,43.6
2023-03-10,48.0,52.855
2023-03-11,48.0,52.855
2023-03-12,48.0,52.855
2023-03-13,49.25,49.585
2023-03-14,46.75,44.185
2023-03-15,43.85,42.905
2023-03-16,42.0,44.34
2023-03-17,43.8,42.855
2023-03-18,43.8,42.855
2023-03-19,43.8,42.855
2023-03-20,40.1,39.325
2023-03-21,38.985,42.4
2023-03-22,41.55,39.975
2023-03-23,42.6,43.185
2023-03-24,41.75,41.095
2023-03-25,41.75,41.095
2023-03-26,41.75,41.095
2023-03-27,42.53,42.53
2023-03-28,42.83,42.75
2023-03-29,42.805,42.805
2023-03-30,43.609,43.609
2023-03-31,44.95,47.845
2023-04-01,44.95,47.845
2023-04-02,44.95,47.845
2023-04-03,49.9,51.365
2023-04-04,48.945,46.57
2023-04-05,46.6,44.575
2023-04-06,43.765,43.125
2023-04-07,43.765,43.125
2023-04-08,43.765,43.125
2023-04-09,43.765,43.125
2023-04-10,43.125,43.125
2023-04-11,43.1,43.69
2023-04-12,43.295,42.88
2023-04-13,42.6,42.095
2023-04-14,41.05,41.15
2023-04-15,41.05,41.15
2023-04-16,41.05,41.15
2023-04-17,42.185,41.125
2023-04-18,41.505,42.72
2023-04-19,42.425,40.3
2023-04-20,40.4,40.565
2023-04-21,40.65,40.165
2023-04-22,40.65,40.165
2023-04-23,40.65,40.165
2023-04-24,39.925,39.925
2023-04-25,39.835,39.835
2023-04-26,38.55,38.55
2023-04-27,39.039,39.039
2023-04-28,39.8,38.54
2023-04-29,39.8,38.54
2023-04-30,39.8,38.54
2023-05-01,38.835,38.835
2023-05-02,37.86,37.53
2023-05-03,37.495,36.78
2023-05-04,36.95,35.655
2023-05-05,35.925,36.575
2023-05-06,35.925,36.575
2023-05-07,35.925,36.575
2023-05-08,36.85,36.875
2023-05-09,36.625,35.95
2023-05-10,35.7,34.995
2023-05-11,34.9,34.995
2023-05-12,33.95,32.765
2023-05-13,33.95,32.765
2023-05-14,33.95,32.765
2023-05-15,32.305,32.315
2023-05-16,32.35,31.82
2023-05-17,32.6,31.955
2023-05-18,29.985,29.785
2023-05-19,30.175,30.175
2023-05-20,30.175,30.175
2023-05-21,30.175,30.175
2023-05-22,30.2,29.71
2023-05-23,29.125,29.125
2023-05-24,28.63,27.785
2023-05-25,26.9,25.45
2023-05-26,25.435,24.52
2023-05-27,25.435,24.52
2023-05-28,25.435,24.52
2023-05-29,25.435,24.52
2023-05-30,24.681,24.681
2023-05-31,25.495,26.85
2023-06-01,25.2,23.105
2023-06-02,23.75,23.69
2023-06-03,23.75,23.69
2023-06-04,23.75,23.69
2023-06-05,24.25,28.48
2023-06-06,28.3,24.86
2023-06-07,25.35,26.33
2023-06-08,26.55,26.945
2023-06-09,27.15,32.05
2023-06-10,27.15,32.05
2023-06-11,27.15,32.05
2023-06-12,31.605,31.035
2023-06-13,33.65,36.05
2023-06-14,34.125,38.31
2023-06-15,37.35,41.145
2023-06-16,34.55,35.01
2023-06-17,34.55,35.01
2023-06-18,34.55,35.01
2023-06-19,34.55,35.01
2023-06-20,32.65,38.71
2023-06-21,36.8,36.745
2023-06-22,36.9,34.095
2023-06-23,32.64,32.507
2023-06-24,32.64,32.507
2023-06-25,32.64,32.507
2023-06-26,34.305,31.975
2023-06-27,32.905,34.505
2023-06-28,33.8,34.125
2023-06-29,32.3,35.18
2023-06-30,35.195,37.103
2023-07-01,35.195,37.103
2023-07-02,35.195,37.103
2023-07-03,37.82,33.93
2023-07-04,37.82,33.93
2023-07-05,33.825,34.375
2023-07-06,33.24,32.35
2023-07-07,33.3,33.478
2023-07-08,33.3,33.478
2023-07-09,33.3,33.478
2023-07-10,32.83,30.225
2023-07-11,29.93,29.06
2023-07-12,28.455,26.64
2023-07-13,26.885,26.605
2023-07-14,27.57,25.957
2023-07-15,27.57,25.957
2023-07-16,27.57,25.957
2023-07-17,24.465,25.1
2023-07-18,26.0,27.07
2023-07-19,27.155,26.965
2023-07-20,25.54,28.02
2023-07-21,30.0,28.164
2023-07-22,30.0,28.164
2023-07-23,30.0,28.164
2023-07-24,28.15,30.555
2023-07-25,30.22,32.65
2023-07-26,32.78,29.275
2023-07-27,29.25,28.435
2023-07-28,27.275,25.841
2023-07-29,27.275,25.841
2023-07-30,27.275,25.841
2023-07-31,27.805,28.365
2023-08-01,29.115,27.125
2023-08-02,27.3,28.74
2023-08-03,29.875,30.475
2023-08-04,29.5,28.853
2023-08-05,29.5,28.853
2023-08-06,29.5,28.853
2023-08-07,29.8,30.485
2023-08-08,29.81,31.065
2023-08-09,33.15,39.825
2023-08-10,37.095,37.055
2023-08-11,37.0,35.3
2023-08-12,37.0,35.3
2023-08-13,37.0,35.3
2023-08-14,36.65,34.435
2023-08-15,36.835,38.815
2023-08-16,41.83,37.785
2023-08-17,37.15,36.825
2023-08-18,36.265,36.41
2023-08-19,36.265,36.41
2023-08-20,36.265,36.41
2023-08-21,38.575,40.78
2023-08-22,39.355,42.91
2023-08-23,41.65,36.785
2023-08-24,33.165,31.94
2023-08-25,34.3,34.775
2023-08-26,34.3,34.775
2023-08-27,34.3,34.775
2023-08-28,35.495,38.415
2023-08-29,36.885,35.195
2023-08-30,34.425,35.992
2023-08-31,39.0,35.03
2023-09-01,35.75,35.617
2023-09-02,35.75,35.617
2023-09-03,35.75,35.617
2023-09-04,35.75,35.617
2023-09-05,36.25,34.45
2023-09-06,33.68,31.075
2023-09-07,30.955,32.755
2023-09-08,35.09,34.51
2023-09-09,35.09,34.51
2023-09-10,35.09,34.51
2023-09-11,36.54,35.85
2023-09-12,35.13,34.7
2023-09-13,35.27,36.815
2023-09-14,37.45,35.52
2023-09-15,35.13,36.485
2023-09-16,35.13,36.485
2023-09-17,35.13,36.485
2023-09-18,34.495,34.475
2023-09-19,34.25,36.78
2023-09-20,38.575,37.285
2023-09-21,35.695,39.105
2023-09-22,39.915,39.791
2023-09-23,39.915,39.791
2023-09-24,39.915,39.791
2023-09-25,39.475,44.44
2023-09-26,42.85,40.32
2023-09-27,39.0,39.295
2023-09-28,40.63,39.736
2023-09-29,43.0,41.859
2023-09-30,43.0,41.859
2023-10-01,43.0,41.859
2023-10-02,40.61,39.335
2023-10-03,37.89,36.985
2023-10-04,37.6,38.44
2023-10-05,37.62,36.205
2023-10-06,36.0,38.231
2023-10-07,36.0,38.231
2023-10-08,36.0,38.231
2023-10-09,41.17,43.955
2023-10-10,46.01,49.455
2023-10-11,48.685,46.07
2023-10-12,45.795,53.0
2023-10-13,53.31,53.982
2023-10-14,53.31,53.982
2023-10-15,53.31,53.982
2023-10-16,52.665,48.465
2023-10-17,48.21,48.895
2023-10-18,48.9,50.835
2023-10-19,48.93,50.17
2023-10-20,52.845,51.112
2023-10-21,52.845,51.112
2023-10-22,52.845,51.112
2023-10-23,48.23,51.275
2023-10-24,50.6,49.265
2023-10-25,50.28,49.925
2023-10-26,51.0,50.81
2023-10-27,51.0,50.53
2023-10-28,51.0,50.53
2023-10-29,51.0,50.53
2023-10-30,54.425,50.547
2023-10-31,51.49,48.005
2023-11-01,46.59,47.755
2023-11-02,48.175,48.565
2023-11-03,49.225,48.057
2023-11-04,49.225,48.057
2023-11-05,49.225,48.057
2023-11-06,47.0,44.83
2023-11-07,45.24,46.055
2023-11-08,45.75,45.775
2023-11-09,45.01,48.13
2023-11-10,47.045,46.63
2023-11-11,47.045,46.63
2023-11-12,47.045,46.63
2023-11-13,45.94,47.875
2023-11-14,46.895,47.61
2023-11-15,48.495,47.035
2023-11-16,46.47,45.85
2023-11-17,46.1,45.064
2023-11-18,46.1,45.064
2023-11-19,46.1,45.064
2023-11-20,47.035,45.82
2023-11-21,46.175,44.065
2023-11-22,44.05,44.615
2023-11-23,44.05,44.615
2023-11-24,46.25,46.655
2023-11-25,46.25,46.655
2023-11-26,46.25,46.655
2023-11-27,45.045,43.985
2023-11-28,44.095,42.775
2023-11-29,41.275,40.36
2023-11-30,40.44,42.09
2023-12-01,42.795,43.496
2023-12-02,42.795,43.496
2023-12-03,42.795,43.496
2023-12-04,41.815,40.105
2023-12-05,39.455,38.135
2023-12-06,38.995,39.315
2023-12-07,39.8,39.97
2023-12-08,41.275,38.6
2023-12-09,41.275,38.6
2023-12-10,41.275,38.6
2023-12-11,36.345,36.12
2023-12-12,36.43,34.705
2023-12-13,34.675,35.81
2023-12-14,36.65,34.85
2023-12-15,33.895,33.19
2023-12-16,33.895,33.19
2023-12-17,33.895,33.19
2023-12-18,33.635,35.52
2023-12-19,34.33,32.57
2023-12-20,34.56,33.52
2023-12-21,34.27,34.205
2023-12-22,34.56,34.174
2023-12-23,34.56,34.174
2023-12-24,34.56,34.174
2023-12-25,34.56,34.174
2023-12-26,34.175,34.175
2023-12-27,36.875,35.515
2023-12-28,34.015,33.105
2023-12-29,33.55,32.35
2023-12-30,33.55,32.35
2023-12-31,33.55,32.35
2024-01-01,33.55,32.35
2024-01-02,33.395,30.57
2024-01-03,30.485,32.795
2024-01-04,33.575,33.41
2024-01-05,32.46,34.55
2024-01-06,32.46,34.55
2024-01-07,32.46,34.55
2024-01-08,33.75,31.58
2024-01-09,30.405,30.64
2024-01-10,31.145,30.94
2024-01-11,30.7,30.815
2024-01-12,31.46,31.99
2024-01-13,31.46,31.99
2024-01-14,31.46,31.99
2024-01-15,31.46,31.99
2024-01-16,31.31,29.655
2024-01-17,29.135,27.71
2024-01-18,27.675,27.895
2024-01-19,28.6,28.429
2024-01-20,28.6,28.429
2024-01-21,28.6,28.429
2024-01-22,27.105,27.265
2024-01-23,27.375,27.225
2024-01-24,27.455,28.93
2024-01-25,28.8,27.785
2024-01-26,27.14,28.079
2024-01-27,27.14,28.079
2024-01-28,27.14,28.079
2024-01-29,28.54,28.175
2024-01-30,28.05,29.391
2024-01-31,29.49,30.235
2024-02-01,30.14,28.99
2024-02-02,28.63,29.305
2024-02-03,28.63,29.305
2024-02-04,28.63,29.305
2024-02-05,29.85,28.34
2024-02-06,28.42,28.605
2024-02-07,28.225,28.185
2024-02-08,28.15,27.81
2024-02-09,27.255,27.115
2024-02-10,27.255,27.115
2024-02-11,27.255,27.115
2024-02-12,26.18,25.73
2024-02-13,26.15,25.435
2024-02-14,25.105,24.855
2024-02-15,24.85,24.965
2024-02-16,25.2,24.82
2024-02-17,25.2,24.82
2024-02-18,25.2,24.82
2024-02-19,25.2,24.82
2024-02-20,24.355,24.17
2024-02-21,24.1,23.975
2024-02-22,23.975,23.195
2024-02-23,22.77,22.934
2024-02-24,22.77,22.934
2024-02-25,22.77,22.934
2024-02-26,23.2,24.01
2024-02-27,23.25,24.39
2024-02-28,25.625,25.619
2024-02-29,25.55,24.865
2024-03-01,25.275,25.809
2024-03-02,25.275,25.809
2024-03-03,25.275,25.809
2024-03-04,25.2,26.885
2024-03-05,26.66,27.47
2024-03-06,27.065,26.57
2024-03-07,26.015,25.99
2024-03-08,26.335,26.39
2024-03-09,26.335,26.39
2024-03-10,26.335,26.39
2024-03-11,25.97,24.93
2024-03-12,25.01,24.775
2024-03-13,25.1,24.905
2024-03-14,24.675,26.05
2024-03-15,26.255,27.026
2024-03-16,26.255,27.026
2024-03-17,26.255,27.026
2024-03-18,28.025,28.82
2024-03-19,28.9,28.865
2024-03-20,28.385,27.74
2024-03-21,27.045,26.4
2024-03-22,26.525,27.776
2024-03-23,26.525,27.776
2024-03-24,26.525,27.776
2024-03-25,28.825,28.49
2024-03-26,27.61,27.13
2024-03-27,27.35,27.687
2024-03-28,27.55,27.34
2024-03-29,27.55,27.34
2024-03-30,27.55,27.34
2024-03-31,27.55,27.34
2024-04-01,27.34,27.34
2024-04-02,27.35,26.205
2024-04-03,25.7,25.565
2024-04-04,25.685,26.205
2024-04-05,26.56,26.605
2024-04-06,26.56,26.605
2024-04-07,26.56,26.605
2024-04-08,26.495,27.91
2024-04-09,27.955,27.35
2024-04-10,27.53,27.1
2024-04-11,27.75,29.375
2024-04-12,29.565,30.732
2024-04-13,29.565,30.732
2024-04-14,29.565,30.732
2024-04-15,31.23,31.145
2024-04-16,32.02,33.14
2024-04-17,33.7,31.29
2024-04-18,30.98,32.31
2024-04-19,33.615,30.758
2024-04-20,33.615,30.758
2024-04-21,33.615,30.758
2024-04-22,29.85,29.31
2024-04-23,28.965,28.415
2024-04-24,29.12,29.02
2024-04-25,29.645,29.77
2024-04-26,29.865,28.885
2024-04-27,29.865,28.885
2024-04-28,29.865,28.885
2024-04-29,27.994,27.994
2024-04-30,28.45,29.12
2024-05-01,28.7,28.73
2024-05-02,28.525,30.915
2024-05-03,30.71,30.53
2024-05-04,30.71,30.53
2024-05-05,30.71,30.53
2024-05-06,30.72,31.8
2024-05-07,31.6,31.065
2024-05-08,30.585,30.61
2024-05-09,30.835,30.865
2024-05-10,30.74,30.03
2024-05-11,30.74,30.03
2024-05-12,30.74,30.03
2024-05-13,29.595,29.58
2024-05-14,29.765,29.67
2024-05-15,29.585,29.735
2024-05-16,29.51,30.25
2024-05-17,30.88,30.769
2024-05-18,30.88,30.769
2024-05-19,30.88,30.769
2024-05-20,31.32,31.77
2024-05-21,31.625,33.005
2024-05-22,32.88,34.39
2024-05-23,34.62,35.23
2024-05-24,35.6,34.115
2024-05-25,35.6,34.115
2024-05-26,35.6,34.115
2024-05-27,35.6,34.115
2024-05-28,34.41,33.535
2024-05-29,34.135,33.88
2024-05-30,33.875,35.192
2024-05-31,35.28,34.223
2024-06-01,35.28,34.223
