,first_course_eur,last_course_eur
2019-03-02,67.0137,64.9414
2019-03-03,67.0137,64.9414
2019-03-04,65.2625,65.6051
2019-03-05,65.4029,65.8767
2019-03-06,65.5555,65.9412
2019-03-07,66.1154,66.147
2019-03-08,65.7031,65.8044
2019-03-09,65.7031,65.8044
2019-03-10,65.7031,65.8044
2019-03-11,66.0798,66.5893
2019-03-12,66.7128,66.8169
2019-03-13,66.9591,67.6607
2019-03-14,67.7591,67.1837
2019-03-15,67.4096,67.0377
2019-03-16,67.4096,67.0377
2019-03-17,67.4096,67.0377
2019-03-18,67.1969,67.4554
2019-03-19,67.6378,67.6771
2019-03-20,67.6091,68.0333
2019-03-21,68.345,67.4993
2019-03-22,67.6838,66.6717
2019-03-23,67.6838,66.6717
2019-03-24,67.6838,66.6717
2019-03-25,66.3142,66.833
2019-03-26,66.8985,67.4435
2019-03-27,67.4899,67.2434
2019-03-28,66.9815,67.3026
2019-03-29,67.18,67.6068
2019-03-30,67.18,67.6068
2019-03-31,67.18,67.6068
2019-04-01,68.248,69.0971
2019-04-02,69.1719,69.4527
2019-04-03,69.7623,69.4191
2019-04-04,69.2437,69.2502
2019-04-05,69.2554,70.4417
2019-04-06,69.2554,70.4417
2019-04-07,69.2554,70.4417
2019-04-08,70.6211,71.1
2019-04-09,71.0667,70.6349
2019-04-10,70.7926,71.6203
2019-04-11,71.4561,70.9665
2019-04-12,71.0798,71.5662
2019-04-13,71.0798,71.5662
2019-04-14,71.0798,71.5662
2019-04-15,71.3338,71.2492
2019-04-16,70.9155,71.7273
2019-04-17,72.0149,71.6057
2019-04-18,71.6381,71.9602
2019-04-19,71.6381,71.9602
2019-04-20,71.6381,71.9602
2019-04-21,71.6381,71.9602
2019-04-22,71.6381,71.9602
2019-04-23,73.8073,73.8638
2019-04-24,73.5897,73.7498
2019-04-25,73.9953,73.5106
2019-04-26,73.4299,71.1661
2019-04-27,73.4299,71.1661
2019-04-28,73.4299,71.1661
2019-04-29,71.1839,71.5256
2019-04-30,71.334,71.9177
2019-05-01,71.334,71.9177
2019-05-02,71.9299,70.4835
2019-05-03,70.4051,70.7835
2019-05-04,70.4051,70.7835
2019-05-05,70.4051,70.7835
2019-05-06,69.3067,71.6251
2019-05-07,71.1475,69.5178
2019-05-08,70.2237,70.1226
2019-05-09,69.9477,70.192
2019-05-10,70.8142,70.6862
2019-05-11,70.8142,70.6862
2019-05-12,70.8142,70.6862
2019-05-13,71.0053,69.8806
2019-05-14,70.4897,71.1678
2019-05-15,71.0356,71.9641
2019-05-16,72.1746,72.7113
2019-05-17,72.6305,72.0847
2019-05-18,72.6305,72.0847
2019-05-19,72.6305,72.0847
2019-05-20,73.0962,72.0548
2019-05-21,72.2405,72.1997
2019-05-22,70.7633,69.782
2019-05-23,69.3403,66.6903
2019-05-24,67.3447,67.8421
2019-05-25,67.3447,67.8421
2019-05-26,67.3447,67.8421
2019-05-27,67.3408,68.6729
2019-05-28,68.8932,68.3584
2019-05-29,68.188,67.8954
2019-05-30,68.2296,65.1744
2019-05-31,64.6656,61.6412
2019-06-01,64.6656,61.6412
2019-06-02,64.6656,61.6412
2019-06-03,61.3548,60.7602
2019-06-04,61.1242,62.0514
2019-06-05,61.6097,60.6463
2019-06-06,60.7372,62.3023
2019-06-07,62.5203,63.2557
2019-06-08,62.5203,63.2557
2019-06-09,62.5203,63.2557
2019-06-10,62.5203,63.2557
2019-06-11,62.6981,62.2996
2019-06-12,61.1782,59.8052
2019-06-13,60.7292,61.3179
2019-06-14,61.8299,62.0474
2019-06-15,61.8299,62.0474
2019-06-16,61.8299,62.0474
2019-06-17,62.1189,61.0334
2019-06-18,60.8727,62.285
2019-06-19,61.4454,61.6295
2019-06-20,62.0961,63.871
2019-06-21,63.4899,64.5713
2019-06-22,63.4899,64.5713
2019-06-23,63.4899,64.5713
2019-06-24,64.5894,64.1922
2019-06-25,63.9501,64.3248
2019-06-26,65.3791,65.4276
2019-06-27,65.4451,65.4555
2019-06-28,65.3061,64.213
2019-06-29,65.3061,64.213
2019-06-30,65.3061,64.213
2019-07-01,66.5694,65.1522
2019-07-02,65.4875,62.6082
2019-07-03,62.5606,63.926
2019-07-04,63.1932,63.097
2019-07-05,63.2684,64.2882
2019-07-06,63.2684,64.2882
2019-07-07,63.2684,64.2882
2019-07-08,64.2422,63.8821
2019-07-09,64.1001,64.2829
2019-07-10,64.7742,66.7601
2019-07-11,67.0453,66.7702
2019-07-12,67.045,66.816
2019-07-13,67.045,66.816
2019-07-14,67.045,66.816
2019-07-15,66.585,66.1462
2019-07-16,66.4916,64.9446
2019-07-17,64.6,63.5739
2019-07-18,63.7175,62.4525
2019-07-19,62.8971,63.1301
2019-07-20,62.8971,63.1301
2019-07-21,62.8971,63.1301
2019-07-22,63.4194,63.4652
2019-07-23,63.1868,63.8996
2019-07-24,63.976,63.0319
2019-07-25,63.258,63.0307
2019-07-26,63.4612,63.2075
2019-07-27,63.4612,63.2075
2019-07-28,63.4612,63.2075
2019-07-29,63.0873,63.7485
2019-07-30,64.0285,64.8388
2019-07-31,65.2009,64.3759
2019-08-01,64.334,60.2442
2019-08-02,61.7557,61.3598
2019-08-03,61.7557,61.3598
2019-08-04,61.7557,61.3598
2019-08-05,61.125,59.8254
2019-08-06,60.3853,59.0671
2019-08-07,58.9495,57.3792
2019-08-08,57.7927,57.6684
2019-08-09,57.3348,58.3435
2019-08-10,57.3348,58.3435
2019-08-11,57.3348,58.3435
2019-08-12,58.1955,58.5413
2019-08-13,58.3314,61.2975
2019-08-14,60.7799,59.2502
2019-08-15,59.1336,58.2687
2019-08-16,58.9716,58.6662
2019-08-17,58.9716,58.6662
2019-08-18,58.9716,58.6662
2019-08-19,59.2618,59.7682
2019-08-20,59.8517,59.9381
2019-08-21,59.9838,59.8599
2019-08-22,59.6438,59.5166
2019-08-23,59.7468,58.5649
2019-08-24,59.7468,58.5649
2019-08-25,59.7468,58.5649
2019-08-26,58.275,58.2954
2019-08-27,58.3107,59.0282
2019-08-28,59.5483,59.9145
2019-08-29,59.4897,60.4282
2019-08-30,60.4383,58.9588
2019-08-31,60.4383,58.9588
2019-09-01,60.4383,58.9588
2019-09-02,59.0874,58.6271
2019-09-03,58.6069,58.2662
2019-09-04,58.4781,60.7455
2019-09-05,60.6879,60.7989
2019-09-06,60.9094,61.5109
2019-09-07,60.9094,61.5109
2019-09-08,60.9094,61.5109
2019-09-09,62.1033,62.6923
2019-09-10,62.8246,62.4399
2019-09-11,62.7624,61.1356
2019-09-12,61.1546,60.3756
2019-09-13,60.3256,60.2767
2019-09-14,60.3256,60.2767
2019-09-15,60.3256,60.2767
2019-09-16,66.5476,67.967
2019-09-17,68.7179,64.1482
2019-09-18,64.7117,63.4878
2019-09-19,63.7385,64.5736
2019-09-20,64.6951,64.6866
2019-09-21,64.6951,64.6866
2019-09-22,64.6951,64.6866
2019-09-23,63.983,63.4222
2019-09-24,63.3174,61.571
2019-09-25,61.6343,61.4919
2019-09-26,61.3567,61.87
2019-09-27,61.2911,61.0356
2019-09-28,61.2911,61.0356
2019-09-29,61.2911,61.0356
2019-09-30,61.0116,59.4856
2019-10-01,59.5536,58.9133
2019-10-02,59.3386,57.59
2019-10-03,59.3386,57.59
2019-10-04,57.9623,58.3902
2019-10-05,57.9623,58.3902
2019-10-06,57.9623,58.3902
2019-10-07,58.276,58.4329
2019-10-08,58.8015,57.8862
2019-10-09,58.2058,58.2937
2019-10-10,58.2921,59.2499
2019-10-11,60.0244,60.4917
2019-10-12,60.0244,60.4917
2019-10-13,60.0244,60.4917
2019-10-14,60.025,59.2194
2019-10-15,58.9607,58.8794
2019-10-16,58.9185,59.3677
2019-10-17,58.9008,59.863
2019-10-18,59.5688,59.2988
2019-10-19,59.5688,59.2988
2019-10-20,59.5688,59.2988
2019-10-21,59.1421,59.0658
2019-10-22,58.6175,59.3607
2019-10-23,59.2161,60.7589
2019-10-24,60.6088,61.3575
2019-10-25,61.1011,61.761
2019-10-26,61.1011,61.761
2019-10-27,61.1011,61.761
2019-10-28,61.526,61.2195
2019-10-29,61.0481,61.2065
2019-10-30,61.0763,60.1591
2019-10-31,60.4075,59.4898
2019-11-01,59.5833,61.6678
2019-11-02,59.5833,61.6678
2019-11-03,59.5833,61.6678
2019-11-04,61.3652,62.1581
2019-11-05,62.2662,62.9274
2019-11-06,62.6018,61.8522
2019-11-07,61.751,62.1719
2019-11-08,61.8538,62.6321
2019-11-09,61.8538,62.6321
2019-11-10,61.8538,62.6321
2019-11-11,61.8221,62.2189
2019-11-12,62.4694,62.0657
2019-11-13,61.7513,62.5008
2019-11-14,62.7515,62.4082
2019-11-15,62.3695,63.3433
2019-11-16,62.3695,63.3433
2019-11-17,62.3695,63.3433
2019-11-18,63.2169,62.1581
2019-11-19,62.3539,60.9172
2019-11-20,59.9182,61.4647
2019-11-21,61.3256,62.7191
2019-11-22,62.5691,62.5928
2019-11-23,62.5691,62.5928
2019-11-24,62.5691,62.5928
2019-11-25,62.5885,62.6128
2019-11-26,62.534,63.2083
2019-11-27,63.134,63.0339
2019-11-28,62.7887,63.2847
2019-11-29,63.1311,60.7759
2019-11-30,63.1311,60.7759
2019-12-01,63.1311,60.7759
2019-12-02,61.1554,60.8549
2019-12-03,61.0934,61.0101
2019-12-04,61.2675,63.0548
2019-12-05,62.8581,63.3567
2019-12-06,63.3034,64.2499
2019-12-07,63.3034,64.2499
2019-12-08,63.3034,64.2499
2019-12-09,64.2492,64.164
2019-12-10,64.2048,64.3791
2019-12-11,63.9387,63.8189
2019-12-12,63.9999,64.3283
2019-12-13,64.6408,64.9118
2019-12-14,64.6408,64.9118
2019-12-15,64.6408,64.9118
2019-12-16,65.1015,65.3391
2019-12-17,65.3498,66.1404
2019-12-18,65.7407,66.1749
2019-12-19,66.2124,66.4728
2019-12-20,66.5674,65.9859
2019-12-21,66.5674,65.9859
2019-12-22,66.5674,65.9859
2019-12-23,65.0026,65.6151
2019-12-24,65.0026,65.6151
2019-12-25,65.0026,65.6151
2019-12-26,65.0026,65.6151
2019-12-27,67.0329,66.8251
2019-12-28,67.0329,66.8251
2019-12-29,67.0329,66.8251
2019-12-30,67.0549,67.2787
2019-12-31,67.0549,67.2787
2020-01-01,67.0549,67.2787
2020-01-02,66.2051,66.2195
2020-01-03,68.1672,68.5602
2020-01-04,68.1672,68.5602
2020-01-05,68.1672,68.5602
2020-01-06,70.1882,68.4274
2020-01-07,68.3039,68.1859
2020-01-08,69.153,66.2722
2020-01-09,65.5173,65.4064
2020-01-10,65.3224,65.0283
2020-01-11,65.3224,65.0283
2020-01-12,65.3224,65.0283
2020-01-13,65.0184,64.2379
2020-01-14,64.2713,64.6739
2020-01-15,64.3281,64.1839
2020-01-16,64.3738,64.6622
2020-01-17,64.5627,65.0042
2020-01-18,64.5627,65.0042
2020-01-19,64.5627,65.0042
2020-01-20,65.632,65.1723
2020-01-21,64.5966,64.5153
2020-01-22,63.4247,62.3587
2020-01-23,61.5562,61.2559
2020-01-24,61.603,60.0452
2020-01-25,61.603,60.0452
2020-01-26,61.603,60.0452
2020-01-27,58.6605,58.2976
2020-01-28,58.5118,58.9221
2020-01-29,59.3817,58.7452
2020-01-30,58.1823,58.0526
2020-01-31,58.1463,56.71
2020-02-01,58.1463,56.71
2020-02-02,58.1463,56.71
2020-02-03,56.2519,54.2498
2020-02-04,54.8134,54.0729
2020-02-05,54.5012,55.4215
2020-02-06,56.2111,55.1
2020-02-07,55.1606,54.5147
2020-02-08,55.1606,54.5147
2020-02-09,55.1606,54.5147
2020-02-10,54.4641,53.324
2020-02-11,53.9392,54.2187
2020-02-12,54.9555,56.071
2020-02-13,55.6761,56.5314
2020-02-14,56.3622,57.3442
2020-02-15,56.3622,57.3442
2020-02-16,56.3622,57.3442
2020-02-17,57.3107,57.6306
2020-02-18,57.1059,57.6748
2020-02-19,57.8489,58.6029
2020-02-20,58.7211,58.7782
2020-02-21,58.2372,57.7565
2020-02-22,58.2372,57.7565
2020-02-23,58.2372,57.7565
2020-02-24,56.5724,55.5631
2020-02-25,56.2364,54.0275
2020-02-26,54.107,52.8082
2020-02-27,52.1009,51.4084
2020-02-28,50.3138,49.9812
2020-02-29,50.3138,49.9812
2020-03-01,50.3138,49.9812
2020-03-02,51.1838,52.6324
2020-03-03,52.6283,52.0253
2020-03-04,52.3842,51.4371
2020-03-05,51.7768,49.9923
2020-03-06,49.5966,45.5829
2020-03-07,49.5966,45.5829
2020-03-08,49.5966,45.5829
2020-03-09,34.2158,36.1858
2020-03-10,36.5044,37.9528
2020-03-11,37.7826,36.1379
2020-03-12,33.3812,32.7046
2020-03-13,34.0366,34.7929
2020-03-14,34.0366,34.7929
2020-03-15,34.0366,34.7929
2020-03-16,32.0159,29.7113
2020-03-17,30.8595,28.6875
2020-03-18,28.4738,26.6371
2020-03-19,26.5883,28.307
2020-03-20,30.262,27.4076
2020-03-21,30.262,27.4076
2020-03-22,30.262,27.4076
2020-03-23,26.3979,27.5063
2020-03-24,30.6969,30.2266
2020-03-25,30.6508,29.9822
2020-03-26,29.6571,29.2071
2020-03-27,28.9036,28.2171
2020-03-28,28.9036,28.2171
2020-03-29,28.9036,28.2171
2020-03-30,26.9083,26.473
2020-03-31,26.9494,25.9448
2020-04-01,25.5455,25.0455
2020-04-02,27.1641,29.8937
2020-04-03,28.8028,34.4738
2020-04-04,28.8028,34.4738
2020-04-05,28.8028,34.4738
2020-04-06,34.0445,33.1629
2020-04-07,34.2009,32.5627
2020-04-08,32.6916,33.653
2020-04-09,33.5183,32.1504
2020-04-10,33.5183,32.1504
2020-04-11,33.5183,32.1504
2020-04-12,33.5183,32.1504
2020-04-13,33.5183,32.1504
2020-04-14,32.1463,30.0973
2020-04-15,29.8352,28.0753
2020-04-16,27.8583,28.351
2020-04-17,28.5751,28.3769
2020-04-18,28.5751,28.3769
2020-04-19,28.5751,28.3769
2020-04-20,27.1591,26.3081
2020-04-21,28.5221,23.8271
2020-04-22,21.2364,24.3691
2020-04-23,26.0085,25.1903
2020-04-24,25.0725,25.2025
2020-04-25,25.0725,25.2025
2020-04-26,25.0725,25.2025
2020-04-27,24.0445,23.0617
2020-04-28,22.3229,22.7842
2020-04-29,24.3497,24.1126
2020-04-30,25.2154,26.5286
2020-05-01,25.2154,26.5286
2020-05-02,25.2154,26.5286
2020-05-03,25.2154,26.5286
2020-05-04,25.8425,27.8088
2020-05-05,28.2705,31.0717
2020-05-06,30.6543,29.7923
2020-05-07,29.6955,29.0939
2020-05-08,30.2402,30.7673
2020-05-09,30.2402,30.7673
2020-05-10,30.2402,30.7673
2020-05-11,30.2466,30.068
2020-05-12,29.7189,29.8481
2020-05-13,29.3012,29.2361
2020-05-14,29.5574,31.0974
2020-05-15,32.0133,32.6887
2020-05-16,32.0133,32.6887
2020-05-17,32.0133,32.6887
2020-05-18,33.4282,35.1294
2020-05-19,35.1183,34.5604
2020-05-20,34.7007,35.9007
2020-05-21,36.3968,36.0578
2020-05-22,34.6819,35.2029
2020-05-23,34.6819,35.2029
2020-05-24,34.6819,35.2029
2020-05-25,35.7476,36.0632
2020-05-26,36.7622,36.5952
2020-05-27,36.4144,35.4442
2020-05-28,34.7143,35.8693
2020-05-29,35.5455,37.404
2020-05-30,35.5455,37.404
2020-05-31,35.5455,37.404
2020-06-01,35.5455,37.404
2020-06-02,38.5924,39.617
2020-06-03,40.4689,39.4104
2020-06-04,39.3312,39.7406
2020-06-05,40.3075,42.1068
2020-06-06,40.3075,42.1068
2020-06-07,40.3075,42.1068
2020-06-08,42.9163,40.8149
2020-06-09,41.1902,40.9983
2020-06-10,40.7144,41.1507
2020-06-11,40.1378,38.2592
2020-06-12,37.7035,38.7971
2020-06-13,37.7035,38.7971
2020-06-14,37.7035,38.7971
2020-06-15,37.2204,39.6461
2020-06-16,39.7725,40.824
2020-06-17,40.5048,40.4384
2020-06-18,40.6136,41.3901
2020-06-19,42.0557,42.0305
2020-06-20,42.0557,42.0305
2020-06-21,42.0557,42.0305
2020-06-22,41.9655,43.0758
2020-06-23,42.7845,42.4769
2020-06-24,42.5216,40.1294
2020-06-25,39.8962,41.3686
2020-06-26,41.5269,40.6759
2020-06-27,41.5269,40.6759
2020-06-28,41.5269,40.6759
2020-06-29,40.0106,41.7924
2020-06-30,41.6754,41.328
2020-07-01,41.5952,41.9227
2020-07-02,42.0361,42.6658
2020-07-03,42.5956,42.8109
2020-07-04,42.5956,42.8109
2020-07-05,42.5956,42.8109
2020-07-06,43.1712,43.0882
2020-07-07,42.7473,42.7798
2020-07-08,42.9732,43.2391
2020-07-09,43.2517,42.2706
2020-07-10,41.8689,43.1381
2020-07-11,41.8689,43.1381
2020-07-12,41.8689,43.1381
2020-07-13,42.983,42.3288
2020-07-14,41.9607,42.8435
2020-07-15,43.0556,43.622
2020-07-16,43.4116,43.2828
2020-07-17,43.2954,43.0893
2020-07-18,43.2954,43.0893
2020-07-19,43.2954,43.0893
2020-07-20,42.8562,43.1731
2020-07-21,43.4014,44.1813
2020-07-22,44.0564,44.2431
2020-07-23,44.3876,43.5147
2020-07-24,43.7245,43.7195
2020-07-25,43.7245,43.7195
2020-07-26,43.7245,43.7195
2020-07-27,43.6888,43.9372
2020-07-28,43.8617,43.5265
2020-07-29,43.683,44.0936
2020-07-30,43.9491,43.4113
2020-07-31,43.3826,43.6299
2020-08-01,43.3826,43.6299
2020-08-02,43.3826,43.6299
2020-08-03,43.3399,43.8996
2020-08-04,43.7564,44.3017
2020-08-05,44.4726,45.1339
2020-08-06,45.5601,45.155
2020-08-07,45.0389,44.644
2020-08-08,45.0389,44.644
2020-08-09,45.0389,44.644
2020-08-10,44.8394,44.9344
2020-08-11,45.3331,44.4717
2020-08-12,44.7241,45.337
2020-08-13,45.2904,45.0351
2020-08-14,45.1331,44.8818
2020-08-15,45.1331,44.8818
2020-08-16,45.1331,44.8818
2020-08-17,45.1612,45.2341
2020-08-18,45.1766,45.1074
2020-08-19,45.0614,45.2411
2020-08-20,45.0252,44.9044
2020-08-21,45.6229,44.8757
2020-08-22,45.6229,44.8757
2020-08-23,45.6229,44.8757
2020-08-24,45.0608,45.518
2020-08-25,45.7267,46.3434
2020-08-26,46.4634,46.1424
2020-08-27,46.3694,45.5655
2020-08-28,45.5995,45.8495
2020-08-29,45.5995,45.8495
2020-08-30,45.5995,45.8495
2020-08-31,46.152,45.5252
2020-09-01,45.766,45.7225
2020-09-02,46.0787,44.413
2020-09-03,44.3232,43.964
2020-09-04,43.6635,42.3786
2020-09-05,43.6635,42.3786
2020-09-06,43.6635,42.3786
2020-09-07,41.9999,41.8904
2020-09-08,41.935,39.8205
2020-09-09,39.5149,40.6478
2020-09-10,40.7424,39.7799
2020-09-11,39.9129,39.9009
2020-09-12,39.9129,39.9009
2020-09-13,39.9129,39.9009
2020-09-14,39.9697,39.5833
2020-09-15,39.4658,40.4398
2020-09-16,41.0819,42.255
2020-09-17,41.6878,43.2691
2020-09-18,43.5498,42.9211
2020-09-19,43.5498,42.9211
2020-09-20,43.5498,42.9211
2020-09-21,42.9869,41.7165
2020-09-22,41.3397,41.6659
2020-09-23,41.3845,41.4253
2020-09-24,41.7084,41.7634
2020-09-25,42.4444,42.231
2020-09-26,42.4444,42.231
2020-09-27,42.4444,42.231
2020-09-28,41.8965,42.8504
2020-09-29,42.5512,41.2947
2020-09-30,41.039,42.0529
2020-10-01,42.4047,40.8464
2020-10-02,39.471,39.095
2020-10-03,39.471,39.095
2020-10-04,39.471,39.095
2020-10-05,40.0974,41.403
2020-10-06,41.4105,42.1206
2020-10-07,42.0922,42.0868
2020-10-08,42.1717,43.383
2020-10-09,43.1618,42.7442
2020-10-10,43.1618,42.7442
2020-10-11,43.1618,42.7442
2020-10-12,42.4674,41.7518
2020-10-13,41.8973,42.4519
2020-10-14,42.1949,43.2719
2020-10-15,43.3401,43.1714
2020-10-16,42.7009,42.788
2020-10-17,42.7009,42.788
2020-10-18,42.7009,42.788
2020-10-19,42.8138,42.3734
2020-10-20,42.4569,42.8936
2020-10-21,42.778,41.7327
2020-10-22,41.7758,42.7496
2020-10-23,42.596,41.9485
2020-10-24,42.596,41.9485
2020-10-25,42.596,41.9485
2020-10-26,41.1339,40.7694
2020-10-27,41.2086,41.0175
2020-10-28,40.7182,39.5604
2020-10-29,39.6944,38.0784
2020-10-30,37.8848,37.8353
2020-10-31,37.8848,37.8353
2020-11-01,37.8848,37.8353
2020-11-02,36.5469,39.2364
2020-11-03,38.8066,39.8547
2020-11-04,40.2054,41.0007
2020-11-05,40.3973,40.7146
2020-11-06,39.9982,39.7102
2020-11-07,39.9982,39.7102
2020-11-08,39.9982,39.7102
2020-11-09,40.3242,42.0955
2020-11-10,42.4299,43.5486
2020-11-11,44.3469,43.8762
2020-11-12,43.7318,43.3645
2020-11-13,42.891,42.7764
2020-11-14,42.891,42.7764
2020-11-15,42.891,42.7764
2020-11-16,43.3149,43.8305
2020-11-17,44.0573,43.8543
2020-11-18,43.7579,44.2487
2020-11-19,44.2774,44.3218
2020-11-20,44.2471,45.01
2020-11-21,44.2471,45.01
2020-11-22,44.2471,45.01
2020-11-23,45.4906,45.8054
2020-11-24,46.5916,47.8933
2020-11-25,48.3132,48.7199
2020-11-26,48.502,47.7749
2020-11-27,47.7973,48.1012
2020-11-28,47.7973,48.1012
2020-11-29,47.7973,48.1012
2020-11-30,47.3498,47.7809
2020-12-01,47.6076,47.3534
2020-12-02,47.1138,48.1213
2020-12-03,48.1959,48.7002
2020-12-04,49.4454,49.0109
2020-12-05,49.4454,49.0109
2020-12-06,49.4454,49.0109
2020-12-07,49.0268,48.7477
2020-12-08,48.3784,48.912
2020-12-09,48.8598,48.9833
2020-12-10,48.8502,50.3829
2020-12-11,50.4886,50.0662
2020-12-12,50.4886,50.0662
2020-12-13,50.4886,50.0662
2020-12-14,50.6506,49.7078
2020-12-15,49.9697,50.7551
2020-12-16,50.483,51.0476
2020-12-17,51.6175,51.58
2020-12-18,51.2189,52.2442
2020-12-19,51.2189,52.2442
2020-12-20,51.2189,52.2442
2020-12-21,50.6688,50.8585
2020-12-22,49.735,50.0013
2020-12-23,49.4925,51.1338
2020-12-24,49.4925,51.1338
2020-12-25,49.4925,51.1338
2020-12-26,49.4925,51.1338
2020-12-27,49.4925,51.1338
2020-12-28,51.0562,50.9585
2020-12-29,51.1006,51.3021
2020-12-30,51.4477,51.474
2020-12-31,51.4477,51.474
2021-01-01,51.4477,51.474
2021-01-02,51.4477,51.474
2021-01-03,51.4477,51.474
2021-01-04,52.9768,50.7127
2021-01-05,50.9641,53.7032
2021-01-06,53.9582,54.0391
2021-01-07,54.9031,54.5422
2021-01-08,54.7209,56.1612
2021-01-09,54.7209,56.1612
2021-01-10,54.7209,56.1612
2021-01-11,55.1552,55.4956
2021-01-12,55.8804,56.542
2021-01-13,57.2988,56.0697
2021-01-14,56.0276,56.3855
2021-01-15,55.7578,55.0934
2021-01-16,55.7578,55.0934
2021-01-17,55.7578,55.0934
2021-01-18,54.8627,54.8148
2021-01-19,55.157,55.8601
2021-01-20,56.379,55.9188
2021-01-21,56.001,56.0384
2021-01-22,55.367,55.2976
2021-01-23,55.367,55.2976
2021-01-24,55.367,55.2976
2021-01-25,55.5717,55.8842
2021-01-26,55.4038,55.5867
2021-01-27,56.0568,55.322
2021-01-28,55.1384,55.1098
2021-01-29,55.1843,55.105
2021-01-30,55.1843,55.105
2021-01-31,55.1843,55.105
2021-02-01,55.438,56.4724
2021-02-02,56.971,57.669
2021-02-03,57.7995,58.5319
2021-02-04,58.9491,58.9889
2021-02-05,59.2687,59.509
2021-02-06,59.2687,59.509
2021-02-07,59.2687,59.509
2021-02-08,59.83,60.759
2021-02-09,61.2696,61.2859
2021-02-10,60.9923,61.3455
2021-02-11,61.1437,60.8985
2021-02-12,60.7238,62.6744
2021-02-13,60.7238,62.6744
2021-02-14,60.7238,62.6744
2021-02-15,63.5455,63.3558
2021-02-16,63.5507,63.6341
2021-02-17,63.6675,64.4582
2021-02-18,64.1108,62.7508
2021-02-19,62.7846,62.0523
2021-02-20,62.7846,62.0523
2021-02-21,62.7846,62.0523
2021-02-22,63.0057,64.3733
2021-02-23,65.3135,64.9245
2021-02-24,64.393,66.3653
2021-02-25,66.3235,66.0256
2021-02-26,65.1432,64.4458
2021-02-27,65.1432,64.4458
2021-02-28,65.1432,64.4458
2021-03-01,65.6327,63.543
2021-03-02,63.0766,62.5897
2021-03-03,62.7134,64.1053
2021-03-04,64.3893,67.1741
2021-03-05,68.1392,69.4304
2021-03-06,68.1392,69.4304
2021-03-07,68.1392,69.4304
2021-03-08,70.7501,67.9597
2021-03-09,68.0403,67.3125
2021-03-10,66.8908,68.3093
2021-03-11,68.1986,69.8565
2021-03-12,69.2804,69.3231
2021-03-13,69.2804,69.3231
2021-03-14,69.2804,69.3231
2021-03-15,69.7975,68.8794
2021-03-16,68.2165,68.607
2021-03-17,68.8073,67.9141
2021-03-18,67.9342,62.8017
2021-03-19,62.7012,64.5903
2021-03-20,62.7012,64.5903
2021-03-21,62.7012,64.5903
2021-03-22,64.1945,64.3235
2021-03-23,63.975,60.4667
2021-03-24,61.5282,64.046
2021-03-25,63.0795,61.5774
2021-03-26,62.8022,64.293
2021-03-27,62.8022,64.293
2021-03-28,62.8022,64.293
2021-03-29,63.4608,65.0023
2021-03-30,64.7447,64.0077
2021-03-31,64.6325,62.9506
2021-04-01,63.2321,64.6064
2021-04-02,63.2321,64.6064
2021-04-03,63.2321,64.6064
2021-04-04,63.2321,64.6064
2021-04-05,63.2321,64.6064
2021-04-06,62.7642,62.819
2021-04-07,62.8094,63.1073
2021-04-08,62.6924,63.3368
2021-04-09,63.1419,63.0562
2021-04-10,63.1419,63.0562
2021-04-11,63.1419,63.0562
2021-04-12,62.7171,63.3169
2021-04-13,63.6331,63.9479
2021-04-14,64.4703,66.4427
2021-04-15,66.6936,66.8926
2021-04-16,67.3547,66.8323
2021-04-17,67.3547,66.8323
2021-04-18,67.3547,66.8323
2021-04-19,66.6281,67.2042
2021-04-20,67.9104,66.5524
2021-04-21,66.1893,65.0832
2021-04-22,64.461,64.9686
2021-04-23,65.0698,65.4648
2021-04-24,65.0698,65.4648
2021-04-25,65.0698,65.4648
2021-04-26,64.6968,65.1894
2021-04-27,65.6912,66.2074
2021-04-28,66.2154,66.7044
2021-04-29,67.1908,68.0441
2021-04-30,67.7188,66.6986
2021-05-01,67.7188,66.6986
2021-05-02,67.7188,66.6986
2021-05-03,66.4737,67.567
2021-05-04,67.572,68.9864
2021-05-05,69.5229,68.761
2021-05-06,69.1985,68.3464
2021-05-07,68.4799,68.2249
2021-05-08,68.4799,68.2249
2021-05-09,68.4799,68.2249
2021-05-10,68.8794,68.2717
2021-05-11,68.2199,68.6532
2021-05-12,68.7285,69.1854
2021-05-13,68.4842,67.0307
2021-05-14,66.7151,68.754
2021-05-15,66.7151,68.754
2021-05-16,66.7151,68.754
2021-05-17,68.5349,69.6128
2021-05-18,69.7807,68.8399
2021-05-19,68.075,66.7666
2021-05-20,66.9196,65.1405
2021-05-21,65.2075,66.7236
2021-05-22,65.2075,66.7236
2021-05-23,65.2075,66.7236
2021-05-24,65.2075,66.7236
2021-05-25,68.4363,68.3511
2021-05-26,68.6355,68.7527
2021-05-27,68.5123,69.2222
2021-05-28,69.4752,69.0484
2021-05-29,69.4752,69.0484
2021-05-30,69.4752,69.0484
2021-05-31,69.2025,69.4997
2021-06-01,70.2859,70.5595
2021-06-02,70.6536,71.3673
2021-06-03,71.9519,71.4569
2021-06-04,71.4695,71.7322
2021-06-05,71.4695,71.7322
2021-06-06,71.4695,71.7322
2021-06-07,71.3579,71.5554
2021-06-08,71.0576,72.4583
2021-06-09,72.6839,72.0768
2021-06-10,71.7649,72.5018
